date,framework_status-etat_cadre,notification_permission-permission_notif,count-nombre
2021-05-24,enabled-active,blocked-bloque,0
2021-05-24,enabled-active,granted-autorise,0
2021-05-24,enabled-active,denied-refuse,0
2021-05-24,disabled-desactive,blocked-bloque,0
2021-05-24,disabled-desactive,granted-autorise,0
2021-05-24,disabled-desactive,denied-refuse,0
2021-05-25,enabled-active,blocked-bloque,0
2021-05-25,enabled-active,granted-autorise,1
2021-05-25,enabled-active,denied-refuse,0
2021-05-25,disabled-desactive,blocked-bloque,0
2021-05-25,disabled-desactive,granted-autorise,0
2021-05-25,disabled-desactive,denied-refuse,0
2021-05-26,enabled-active,blocked-bloque,0
2021-05-26,enabled-active,granted-autorise,1
2021-05-26,enabled-active,denied-refuse,0
2021-05-26,disabled-desactive,blocked-bloque,0
2021-05-26,disabled-desactive,granted-autorise,0
2021-05-26,disabled-desactive,denied-refuse,0
2021-05-27,enabled-active,blocked-bloque,0
2021-05-27,enabled-active,granted-autorise,1
2021-05-27,enabled-active,denied-refuse,0
2021-05-27,disabled-desactive,blocked-bloque,0
2021-05-27,disabled-desactive,granted-autorise,0
2021-05-27,disabled-desactive,denied-refuse,0
2021-05-28,enabled-active,blocked-bloque,0
2021-05-28,enabled-active,granted-autorise,0
2021-05-28,enabled-active,denied-refuse,0
2021-05-28,disabled-desactive,blocked-bloque,0
2021-05-28,disabled-desactive,granted-autorise,0
2021-05-28,disabled-desactive,denied-refuse,0
2021-05-29,enabled-active,blocked-bloque,0
2021-05-29,enabled-active,granted-autorise,0
2021-05-29,enabled-active,denied-refuse,0
2021-05-29,disabled-desactive,blocked-bloque,0
2021-05-29,disabled-desactive,granted-autorise,0
2021-05-29,disabled-desactive,denied-refuse,0
2021-05-30,enabled-active,blocked-bloque,0
2021-05-30,enabled-active,granted-autorise,0
2021-05-30,enabled-active,denied-refuse,0
2021-05-30,disabled-desactive,blocked-bloque,0
2021-05-30,disabled-desactive,granted-autorise,0
2021-05-30,disabled-desactive,denied-refuse,0
2021-05-31,enabled-active,blocked-bloque,0
2021-05-31,enabled-active,granted-autorise,0
2021-05-31,enabled-active,denied-refuse,0
2021-05-31,disabled-desactive,blocked-bloque,0
2021-05-31,disabled-desactive,granted-autorise,0
2021-05-31,disabled-desactive,denied-refuse,0
2021-06-01,enabled-active,blocked-bloque,0
2021-06-01,enabled-active,granted-autorise,0
2021-06-01,enabled-active,denied-refuse,0
2021-06-01,disabled-desactive,blocked-bloque,0
2021-06-01,disabled-desactive,granted-autorise,0
2021-06-01,disabled-desactive,denied-refuse,0
2021-06-02,enabled-active,blocked-bloque,0
2021-06-02,enabled-active,granted-autorise,0
2021-06-02,enabled-active,denied-refuse,0
2021-06-02,disabled-desactive,blocked-bloque,0
2021-06-02,disabled-desactive,granted-autorise,0
2021-06-02,disabled-desactive,denied-refuse,0
2021-06-03,enabled-active,blocked-bloque,0
2021-06-03,enabled-active,granted-autorise,2
2021-06-03,enabled-active,denied-refuse,0
2021-06-03,disabled-desactive,blocked-bloque,0
2021-06-03,disabled-desactive,granted-autorise,0
2021-06-03,disabled-desactive,denied-refuse,0
2021-06-04,enabled-active,blocked-bloque,0
2021-06-04,enabled-active,granted-autorise,0
2021-06-04,enabled-active,denied-refuse,0
2021-06-04,disabled-desactive,blocked-bloque,0
2021-06-04,disabled-desactive,granted-autorise,0
2021-06-04,disabled-desactive,denied-refuse,0
2021-06-05,enabled-active,blocked-bloque,0
2021-06-05,enabled-active,granted-autorise,0
2021-06-05,enabled-active,denied-refuse,0
2021-06-05,disabled-desactive,blocked-bloque,0
2021-06-05,disabled-desactive,granted-autorise,0
2021-06-05,disabled-desactive,denied-refuse,0
2021-06-06,enabled-active,blocked-bloque,0
2021-06-06,enabled-active,granted-autorise,0
2021-06-06,enabled-active,denied-refuse,0
2021-06-06,disabled-desactive,blocked-bloque,0
2021-06-06,disabled-desactive,granted-autorise,0
2021-06-06,disabled-desactive,denied-refuse,0
2021-06-07,enabled-active,blocked-bloque,0
2021-06-07,enabled-active,granted-autorise,1
2021-06-07,enabled-active,denied-refuse,0
2021-06-07,disabled-desactive,blocked-bloque,0
2021-06-07,disabled-desactive,granted-autorise,0
2021-06-07,disabled-desactive,denied-refuse,0
2021-06-08,enabled-active,blocked-bloque,0
2021-06-08,enabled-active,granted-autorise,0
2021-06-08,enabled-active,denied-refuse,0
2021-06-08,disabled-desactive,blocked-bloque,0
2021-06-08,disabled-desactive,granted-autorise,0
2021-06-08,disabled-desactive,denied-refuse,0
2021-06-09,enabled-active,blocked-bloque,0
2021-06-09,enabled-active,granted-autorise,1
2021-06-09,enabled-active,denied-refuse,0
2021-06-09,disabled-desactive,blocked-bloque,0
2021-06-09,disabled-desactive,granted-autorise,0
2021-06-09,disabled-desactive,denied-refuse,0
2021-06-10,enabled-active,blocked-bloque,0
2021-06-10,enabled-active,granted-autorise,1
2021-06-10,enabled-active,denied-refuse,0
2021-06-10,disabled-desactive,blocked-bloque,0
2021-06-10,disabled-desactive,granted-autorise,0
2021-06-10,disabled-desactive,denied-refuse,0
2021-06-11,enabled-active,blocked-bloque,0
2021-06-11,enabled-active,granted-autorise,0
2021-06-11,enabled-active,denied-refuse,0
2021-06-11,disabled-desactive,blocked-bloque,0
2021-06-11,disabled-desactive,granted-autorise,0
2021-06-11,disabled-desactive,denied-refuse,0
2021-06-12,enabled-active,blocked-bloque,0
2021-06-12,enabled-active,granted-autorise,0
2021-06-12,enabled-active,denied-refuse,0
2021-06-12,disabled-desactive,blocked-bloque,0
2021-06-12,disabled-desactive,granted-autorise,0
2021-06-12,disabled-desactive,denied-refuse,0
2021-06-13,enabled-active,blocked-bloque,0
2021-06-13,enabled-active,granted-autorise,0
2021-06-13,enabled-active,denied-refuse,0
2021-06-13,disabled-desactive,blocked-bloque,0
2021-06-13,disabled-desactive,granted-autorise,0
2021-06-13,disabled-desactive,denied-refuse,0
2021-06-14,enabled-active,blocked-bloque,0
2021-06-14,enabled-active,granted-autorise,5
2021-06-14,enabled-active,denied-refuse,0
2021-06-14,disabled-desactive,blocked-bloque,0
2021-06-14,disabled-desactive,granted-autorise,4
2021-06-14,disabled-desactive,denied-refuse,0
2021-06-15,enabled-active,blocked-bloque,0
2021-06-15,enabled-active,granted-autorise,2
2021-06-15,enabled-active,denied-refuse,0
2021-06-15,disabled-desactive,blocked-bloque,0
2021-06-15,disabled-desactive,granted-autorise,2
2021-06-15,disabled-desactive,denied-refuse,0
2021-06-16,enabled-active,blocked-bloque,0
2021-06-16,enabled-active,granted-autorise,0
2021-06-16,enabled-active,denied-refuse,0
2021-06-16,disabled-desactive,blocked-bloque,0
2021-06-16,disabled-desactive,granted-autorise,0
2021-06-16,disabled-desactive,denied-refuse,0
2021-06-17,enabled-active,blocked-bloque,0
2021-06-17,enabled-active,granted-autorise,2
2021-06-17,enabled-active,denied-refuse,0
2021-06-17,disabled-desactive,blocked-bloque,0
2021-06-17,disabled-desactive,granted-autorise,0
2021-06-17,disabled-desactive,denied-refuse,0
2021-06-18,enabled-active,blocked-bloque,0
2021-06-18,enabled-active,granted-autorise,1
2021-06-18,enabled-active,denied-refuse,0
2021-06-18,disabled-desactive,blocked-bloque,0
2021-06-18,disabled-desactive,granted-autorise,3
2021-06-18,disabled-desactive,denied-refuse,0
2021-06-19,enabled-active,blocked-bloque,0
2021-06-19,enabled-active,granted-autorise,0
2021-06-19,enabled-active,denied-refuse,0
2021-06-19,disabled-desactive,blocked-bloque,0
2021-06-19,disabled-desactive,granted-autorise,0
2021-06-19,disabled-desactive,denied-refuse,0
2021-06-20,enabled-active,blocked-bloque,0
2021-06-20,enabled-active,granted-autorise,0
2021-06-20,enabled-active,denied-refuse,0
2021-06-20,disabled-desactive,blocked-bloque,0
2021-06-20,disabled-desactive,granted-autorise,0
2021-06-20,disabled-desactive,denied-refuse,0
2021-06-21,enabled-active,blocked-bloque,0
2021-06-21,enabled-active,granted-autorise,0
2021-06-21,enabled-active,denied-refuse,0
2021-06-21,disabled-desactive,blocked-bloque,0
2021-06-21,disabled-desactive,granted-autorise,0
2021-06-21,disabled-desactive,denied-refuse,0
2021-06-22,enabled-active,blocked-bloque,0
2021-06-22,enabled-active,granted-autorise,16
2021-06-22,enabled-active,denied-refuse,0
2021-06-22,disabled-desactive,blocked-bloque,0
2021-06-22,disabled-desactive,granted-autorise,8
2021-06-22,disabled-desactive,denied-refuse,0
2021-06-23,enabled-active,blocked-bloque,0
2021-06-23,enabled-active,granted-autorise,39
2021-06-23,enabled-active,denied-refuse,0
2021-06-23,disabled-desactive,blocked-bloque,0
2021-06-23,disabled-desactive,granted-autorise,1
2021-06-23,disabled-desactive,denied-refuse,0
2021-06-24,enabled-active,blocked-bloque,0
2021-06-24,enabled-active,granted-autorise,21
2021-06-24,enabled-active,denied-refuse,0
2021-06-24,disabled-desactive,blocked-bloque,0
2021-06-24,disabled-desactive,granted-autorise,7
2021-06-24,disabled-desactive,denied-refuse,0
2021-06-25,enabled-active,blocked-bloque,0
2021-06-25,enabled-active,granted-autorise,0
2021-06-25,enabled-active,denied-refuse,0
2021-06-25,disabled-desactive,blocked-bloque,0
2021-06-25,disabled-desactive,granted-autorise,0
2021-06-25,disabled-desactive,denied-refuse,0
2021-06-26,enabled-active,blocked-bloque,0
2021-06-26,enabled-active,granted-autorise,0
2021-06-26,enabled-active,denied-refuse,0
2021-06-26,disabled-desactive,blocked-bloque,0
2021-06-26,disabled-desactive,granted-autorise,0
2021-06-26,disabled-desactive,denied-refuse,0
2021-06-27,enabled-active,blocked-bloque,0
2021-06-27,enabled-active,granted-autorise,0
2021-06-27,enabled-active,denied-refuse,0
2021-06-27,disabled-desactive,blocked-bloque,0
2021-06-27,disabled-desactive,granted-autorise,0
2021-06-27,disabled-desactive,denied-refuse,0
2021-06-28,enabled-active,blocked-bloque,0
2021-06-28,enabled-active,granted-autorise,1
2021-06-28,enabled-active,denied-refuse,0
2021-06-28,disabled-desactive,blocked-bloque,0
2021-06-28,disabled-desactive,granted-autorise,0
2021-06-28,disabled-desactive,denied-refuse,0
2021-06-29,enabled-active,blocked-bloque,0
2021-06-29,enabled-active,granted-autorise,6
2021-06-29,enabled-active,denied-refuse,0
2021-06-29,disabled-desactive,blocked-bloque,0
2021-06-29,disabled-desactive,granted-autorise,6
2021-06-29,disabled-desactive,denied-refuse,0
2021-06-30,enabled-active,blocked-bloque,0
2021-06-30,enabled-active,granted-autorise,7
2021-06-30,enabled-active,denied-refuse,0
2021-06-30,disabled-desactive,blocked-bloque,0
2021-06-30,disabled-desactive,granted-autorise,6
2021-06-30,disabled-desactive,denied-refuse,0
2021-07-01,enabled-active,blocked-bloque,0
2021-07-01,enabled-active,granted-autorise,0
2021-07-01,enabled-active,denied-refuse,0
2021-07-01,disabled-desactive,blocked-bloque,0
2021-07-01,disabled-desactive,granted-autorise,0
2021-07-01,disabled-desactive,denied-refuse,0
2021-07-02,enabled-active,blocked-bloque,0
2021-07-02,enabled-active,granted-autorise,7
2021-07-02,enabled-active,denied-refuse,0
2021-07-02,disabled-desactive,blocked-bloque,0
2021-07-02,disabled-desactive,granted-autorise,6
2021-07-02,disabled-desactive,denied-refuse,0
2021-07-03,enabled-active,blocked-bloque,0
2021-07-03,enabled-active,granted-autorise,0
2021-07-03,enabled-active,denied-refuse,0
2021-07-03,disabled-desactive,blocked-bloque,0
2021-07-03,disabled-desactive,granted-autorise,0
2021-07-03,disabled-desactive,denied-refuse,0
2021-07-04,enabled-active,blocked-bloque,0
2021-07-04,enabled-active,granted-autorise,0
2021-07-04,enabled-active,denied-refuse,0
2021-07-04,disabled-desactive,blocked-bloque,0
2021-07-04,disabled-desactive,granted-autorise,0
2021-07-04,disabled-desactive,denied-refuse,0
2021-07-05,enabled-active,blocked-bloque,0
2021-07-05,enabled-active,granted-autorise,0
2021-07-05,enabled-active,denied-refuse,0
2021-07-05,disabled-desactive,blocked-bloque,0
2021-07-05,disabled-desactive,granted-autorise,0
2021-07-05,disabled-desactive,denied-refuse,0
2021-07-06,enabled-active,blocked-bloque,0
2021-07-06,enabled-active,granted-autorise,5
2021-07-06,enabled-active,denied-refuse,0
2021-07-06,disabled-desactive,blocked-bloque,0
2021-07-06,disabled-desactive,granted-autorise,5
2021-07-06,disabled-desactive,denied-refuse,0
2021-07-07,enabled-active,blocked-bloque,0
2021-07-07,enabled-active,granted-autorise,0
2021-07-07,enabled-active,denied-refuse,0
2021-07-07,disabled-desactive,blocked-bloque,0
2021-07-07,disabled-desactive,granted-autorise,1
2021-07-07,disabled-desactive,denied-refuse,0
2021-07-08,enabled-active,blocked-bloque,0
2021-07-08,enabled-active,granted-autorise,3
2021-07-08,enabled-active,denied-refuse,0
2021-07-08,disabled-desactive,blocked-bloque,0
2021-07-08,disabled-desactive,granted-autorise,0
2021-07-08,disabled-desactive,denied-refuse,0
2021-07-09,enabled-active,blocked-bloque,0
2021-07-09,enabled-active,granted-autorise,4
2021-07-09,enabled-active,denied-refuse,0
2021-07-09,disabled-desactive,blocked-bloque,0
2021-07-09,disabled-desactive,granted-autorise,2
2021-07-09,disabled-desactive,denied-refuse,0
2021-07-10,enabled-active,blocked-bloque,0
2021-07-10,enabled-active,granted-autorise,0
2021-07-10,enabled-active,denied-refuse,0
2021-07-10,disabled-desactive,blocked-bloque,0
2021-07-10,disabled-desactive,granted-autorise,0
2021-07-10,disabled-desactive,denied-refuse,0
2021-07-11,enabled-active,blocked-bloque,0
2021-07-11,enabled-active,granted-autorise,0
2021-07-11,enabled-active,denied-refuse,0
2021-07-11,disabled-desactive,blocked-bloque,0
2021-07-11,disabled-desactive,granted-autorise,0
2021-07-11,disabled-desactive,denied-refuse,0
2021-07-12,enabled-active,blocked-bloque,0
2021-07-12,enabled-active,granted-autorise,0
2021-07-12,enabled-active,denied-refuse,0
2021-07-12,disabled-desactive,blocked-bloque,0
2021-07-12,disabled-desactive,granted-autorise,0
2021-07-12,disabled-desactive,denied-refuse,0
2021-07-13,enabled-active,blocked-bloque,0
2021-07-13,enabled-active,granted-autorise,0
2021-07-13,enabled-active,denied-refuse,0
2021-07-13,disabled-desactive,blocked-bloque,0
2021-07-13,disabled-desactive,granted-autorise,0
2021-07-13,disabled-desactive,denied-refuse,0
2021-07-14,enabled-active,blocked-bloque,0
2021-07-14,enabled-active,granted-autorise,0
2021-07-14,enabled-active,denied-refuse,0
2021-07-14,disabled-desactive,blocked-bloque,0
2021-07-14,disabled-desactive,granted-autorise,1
2021-07-14,disabled-desactive,denied-refuse,0
2021-07-15,enabled-active,blocked-bloque,0
2021-07-15,enabled-active,granted-autorise,0
2021-07-15,enabled-active,denied-refuse,0
2021-07-15,disabled-desactive,blocked-bloque,0
2021-07-15,disabled-desactive,granted-autorise,0
2021-07-15,disabled-desactive,denied-refuse,0
2021-07-16,enabled-active,blocked-bloque,0
2021-07-16,enabled-active,granted-autorise,0
2021-07-16,enabled-active,denied-refuse,0
2021-07-16,disabled-desactive,blocked-bloque,0
2021-07-16,disabled-desactive,granted-autorise,0
2021-07-16,disabled-desactive,denied-refuse,0
2021-07-17,enabled-active,blocked-bloque,0
2021-07-17,enabled-active,granted-autorise,0
2021-07-17,enabled-active,denied-refuse,0
2021-07-17,disabled-desactive,blocked-bloque,0
2021-07-17,disabled-desactive,granted-autorise,0
2021-07-17,disabled-desactive,denied-refuse,0
2021-07-18,enabled-active,blocked-bloque,0
2021-07-18,enabled-active,granted-autorise,0
2021-07-18,enabled-active,denied-refuse,0
2021-07-18,disabled-desactive,blocked-bloque,0
2021-07-18,disabled-desactive,granted-autorise,0
2021-07-18,disabled-desactive,denied-refuse,0
2021-07-19,enabled-active,blocked-bloque,0
2021-07-19,enabled-active,granted-autorise,0
2021-07-19,enabled-active,denied-refuse,0
2021-07-19,disabled-desactive,blocked-bloque,0
2021-07-19,disabled-desactive,granted-autorise,0
2021-07-19,disabled-desactive,denied-refuse,0
2021-07-20,enabled-active,blocked-bloque,0
2021-07-20,enabled-active,granted-autorise,0
2021-07-20,enabled-active,denied-refuse,0
2021-07-20,disabled-desactive,blocked-bloque,0
2021-07-20,disabled-desactive,granted-autorise,0
2021-07-20,disabled-desactive,denied-refuse,0
2021-07-21,enabled-active,blocked-bloque,0
2021-07-21,enabled-active,granted-autorise,0
2021-07-21,enabled-active,denied-refuse,0
2021-07-21,disabled-desactive,blocked-bloque,0
2021-07-21,disabled-desactive,granted-autorise,0
2021-07-21,disabled-desactive,denied-refuse,0
2021-07-22,enabled-active,blocked-bloque,0
2021-07-22,enabled-active,granted-autorise,0
2021-07-22,enabled-active,denied-refuse,0
2021-07-22,disabled-desactive,blocked-bloque,0
2021-07-22,disabled-desactive,granted-autorise,0
2021-07-22,disabled-desactive,denied-refuse,0
2021-07-23,enabled-active,blocked-bloque,0
2021-07-23,enabled-active,granted-autorise,0
2021-07-23,enabled-active,denied-refuse,0
2021-07-23,disabled-desactive,blocked-bloque,0
2021-07-23,disabled-desactive,granted-autorise,0
2021-07-23,disabled-desactive,denied-refuse,0
2021-07-24,enabled-active,blocked-bloque,0
2021-07-24,enabled-active,granted-autorise,0
2021-07-24,enabled-active,denied-refuse,0
2021-07-24,disabled-desactive,blocked-bloque,0
2021-07-24,disabled-desactive,granted-autorise,0
2021-07-24,disabled-desactive,denied-refuse,0
2021-07-25,enabled-active,blocked-bloque,0
2021-07-25,enabled-active,granted-autorise,0
2021-07-25,enabled-active,denied-refuse,0
2021-07-25,disabled-desactive,blocked-bloque,0
2021-07-25,disabled-desactive,granted-autorise,0
2021-07-25,disabled-desactive,denied-refuse,0
2021-07-26,enabled-active,blocked-bloque,0
2021-07-26,enabled-active,granted-autorise,0
2021-07-26,enabled-active,denied-refuse,0
2021-07-26,disabled-desactive,blocked-bloque,0
2021-07-26,disabled-desactive,granted-autorise,0
2021-07-26,disabled-desactive,denied-refuse,0
2021-07-27,enabled-active,blocked-bloque,0
2021-07-27,enabled-active,granted-autorise,0
2021-07-27,enabled-active,denied-refuse,0
2021-07-27,disabled-desactive,blocked-bloque,0
2021-07-27,disabled-desactive,granted-autorise,1
2021-07-27,disabled-desactive,denied-refuse,0
2021-07-28,enabled-active,blocked-bloque,0
2021-07-28,enabled-active,granted-autorise,0
2021-07-28,enabled-active,denied-refuse,0
2021-07-28,disabled-desactive,blocked-bloque,0
2021-07-28,disabled-desactive,granted-autorise,1
2021-07-28,disabled-desactive,denied-refuse,0
2021-07-29,enabled-active,blocked-bloque,0
2021-07-29,enabled-active,granted-autorise,5
2021-07-29,enabled-active,denied-refuse,0
2021-07-29,disabled-desactive,blocked-bloque,0
2021-07-29,disabled-desactive,granted-autorise,3
2021-07-29,disabled-desactive,denied-refuse,1
2021-07-30,enabled-active,blocked-bloque,0
2021-07-30,enabled-active,granted-autorise,6
2021-07-30,enabled-active,denied-refuse,0
2021-07-30,disabled-desactive,blocked-bloque,0
2021-07-30,disabled-desactive,granted-autorise,4
2021-07-30,disabled-desactive,denied-refuse,0
2021-07-31,enabled-active,blocked-bloque,0
2021-07-31,enabled-active,granted-autorise,1
2021-07-31,enabled-active,denied-refuse,0
2021-07-31,disabled-desactive,blocked-bloque,0
2021-07-31,disabled-desactive,granted-autorise,0
2021-07-31,disabled-desactive,denied-refuse,0
2021-08-01,enabled-active,blocked-bloque,0
2021-08-01,enabled-active,granted-autorise,0
2021-08-01,enabled-active,denied-refuse,0
2021-08-01,disabled-desactive,blocked-bloque,0
2021-08-01,disabled-desactive,granted-autorise,0
2021-08-01,disabled-desactive,denied-refuse,0
2021-08-02,enabled-active,blocked-bloque,0
2021-08-02,enabled-active,granted-autorise,0
2021-08-02,enabled-active,denied-refuse,0
2021-08-02,disabled-desactive,blocked-bloque,0
2021-08-02,disabled-desactive,granted-autorise,0
2021-08-02,disabled-desactive,denied-refuse,0
2021-08-03,enabled-active,blocked-bloque,0
2021-08-03,enabled-active,granted-autorise,15
2021-08-03,enabled-active,denied-refuse,0
2021-08-03,disabled-desactive,blocked-bloque,0
2021-08-03,disabled-desactive,granted-autorise,0
2021-08-03,disabled-desactive,denied-refuse,0
2021-08-04,enabled-active,blocked-bloque,0
2021-08-04,enabled-active,granted-autorise,44
2021-08-04,enabled-active,denied-refuse,1
2021-08-04,disabled-desactive,blocked-bloque,0
2021-08-04,disabled-desactive,granted-autorise,14
2021-08-04,disabled-desactive,denied-refuse,0
2021-08-05,enabled-active,blocked-bloque,0
2021-08-05,enabled-active,granted-autorise,15
2021-08-05,enabled-active,denied-refuse,0
2021-08-05,disabled-desactive,blocked-bloque,0
2021-08-05,disabled-desactive,granted-autorise,3
2021-08-05,disabled-desactive,denied-refuse,0
2021-08-06,enabled-active,blocked-bloque,0
2021-08-06,enabled-active,granted-autorise,0
2021-08-06,enabled-active,denied-refuse,0
2021-08-06,disabled-desactive,blocked-bloque,0
2021-08-06,disabled-desactive,granted-autorise,0
2021-08-06,disabled-desactive,denied-refuse,0
2021-08-07,enabled-active,blocked-bloque,0
2021-08-07,enabled-active,granted-autorise,0
2021-08-07,enabled-active,denied-refuse,0
2021-08-07,disabled-desactive,blocked-bloque,0
2021-08-07,disabled-desactive,granted-autorise,0
2021-08-07,disabled-desactive,denied-refuse,0
2021-08-08,enabled-active,blocked-bloque,0
2021-08-08,enabled-active,granted-autorise,0
2021-08-08,enabled-active,denied-refuse,0
2021-08-08,disabled-desactive,blocked-bloque,0
2021-08-08,disabled-desactive,granted-autorise,0
2021-08-08,disabled-desactive,denied-refuse,0
2021-08-09,enabled-active,blocked-bloque,0
2021-08-09,enabled-active,granted-autorise,17
2021-08-09,enabled-active,denied-refuse,0
2021-08-09,disabled-desactive,blocked-bloque,0
2021-08-09,disabled-desactive,granted-autorise,5
2021-08-09,disabled-desactive,denied-refuse,0
2021-08-10,enabled-active,blocked-bloque,0
2021-08-10,enabled-active,granted-autorise,0
2021-08-10,enabled-active,denied-refuse,0
2021-08-10,disabled-desactive,blocked-bloque,0
2021-08-10,disabled-desactive,granted-autorise,0
2021-08-10,disabled-desactive,denied-refuse,0
2021-08-11,enabled-active,blocked-bloque,0
2021-08-11,enabled-active,granted-autorise,7
2021-08-11,enabled-active,denied-refuse,0
2021-08-11,disabled-desactive,blocked-bloque,1
2021-08-11,disabled-desactive,granted-autorise,4
2021-08-11,disabled-desactive,denied-refuse,0
2021-08-12,enabled-active,blocked-bloque,0
2021-08-12,enabled-active,granted-autorise,0
2021-08-12,enabled-active,denied-refuse,0
2021-08-12,disabled-desactive,blocked-bloque,0
2021-08-12,disabled-desactive,granted-autorise,0
2021-08-12,disabled-desactive,denied-refuse,0
2021-08-13,enabled-active,blocked-bloque,0
2021-08-13,enabled-active,granted-autorise,0
2021-08-13,enabled-active,denied-refuse,0
2021-08-13,disabled-desactive,blocked-bloque,0
2021-08-13,disabled-desactive,granted-autorise,2
2021-08-13,disabled-desactive,denied-refuse,0
2021-08-14,enabled-active,blocked-bloque,0
2021-08-14,enabled-active,granted-autorise,0
2021-08-14,enabled-active,denied-refuse,0
2021-08-14,disabled-desactive,blocked-bloque,0
2021-08-14,disabled-desactive,granted-autorise,0
2021-08-14,disabled-desactive,denied-refuse,0
2021-08-15,enabled-active,blocked-bloque,0
2021-08-15,enabled-active,granted-autorise,0
2021-08-15,enabled-active,denied-refuse,0
2021-08-15,disabled-desactive,blocked-bloque,0
2021-08-15,disabled-desactive,granted-autorise,0
2021-08-15,disabled-desactive,denied-refuse,0
2021-08-16,enabled-active,blocked-bloque,0
2021-08-16,enabled-active,granted-autorise,0
2021-08-16,enabled-active,denied-refuse,0
2021-08-16,disabled-desactive,blocked-bloque,0
2021-08-16,disabled-desactive,granted-autorise,0
2021-08-16,disabled-desactive,denied-refuse,0
2021-08-17,enabled-active,blocked-bloque,0
2021-08-17,enabled-active,granted-autorise,0
2021-08-17,enabled-active,denied-refuse,0
2021-08-17,disabled-desactive,blocked-bloque,0
2021-08-17,disabled-desactive,granted-autorise,0
2021-08-17,disabled-desactive,denied-refuse,0
2021-08-18,enabled-active,blocked-bloque,0
2021-08-18,enabled-active,granted-autorise,0
2021-08-18,enabled-active,denied-refuse,0
2021-08-18,disabled-desactive,blocked-bloque,0
2021-08-18,disabled-desactive,granted-autorise,0
2021-08-18,disabled-desactive,denied-refuse,0
2021-08-19,enabled-active,blocked-bloque,0
2021-08-19,enabled-active,granted-autorise,1
2021-08-19,enabled-active,denied-refuse,0
2021-08-19,disabled-desactive,blocked-bloque,0
2021-08-19,disabled-desactive,granted-autorise,0
2021-08-19,disabled-desactive,denied-refuse,0
2021-08-20,enabled-active,blocked-bloque,0
2021-08-20,enabled-active,granted-autorise,9
2021-08-20,enabled-active,denied-refuse,0
